id,en,wikipedia
1976777,"Hannibal Rising",https://en.wikipedia.org/wiki/Hannibal%20Rising%20%28film%29
1977161,Intersection,https://en.wikipedia.org/wiki/Intersection%20%281994%20film%29
1977174,"Basic Instinct 2",https://en.wikipedia.org/wiki/Basic%20Instinct%202
1978217,"E's",https://en.wikipedia.org/wiki/E%27s
1978975,Dai-Guard,https://en.wikipedia.org/wiki/Dai-Guard
1979025,"Blues in the Night",https://en.wikipedia.org/wiki/Blues%20in%20the%20Night
1979044,"Grandview, U.S.A.",https://en.wikipedia.org/wiki/Grandview%2C%20U.S.A.
1979318,"The Cookout",https://en.wikipedia.org/wiki/The%20Cookout
1980829,"Beau Hunks",https://en.wikipedia.org/wiki/Beau%20Hunks
1981790,"The Naked City",https://en.wikipedia.org/wiki/The%20Naked%20City
1981903,Rififi,https://en.wikipedia.org/wiki/Rififi
1982322,"H. G. Wells' War of the Worlds",https://en.wikipedia.org/wiki/H.%20G.%20Wells%27%20War%20of%20the%20Worlds%20%282005%20film%29
1982688,"Space Precinct",https://en.wikipedia.org/wiki/Space%20Precinct
1982699,"The Miracle of Bern",https://en.wikipedia.org/wiki/The%20Miracle%20of%20Bern
1983207,"Angel Eyes",https://en.wikipedia.org/wiki/Angel%20Eyes%20%28film%29
1983227,"Godzilla: The Series",https://en.wikipedia.org/wiki/Godzilla%3A%20The%20Series
1983917,"Najica Blitz Tactics",https://en.wikipedia.org/wiki/Najica%20Blitz%20Tactics
1983969,"Knight Rider 2000",https://en.wikipedia.org/wiki/Knight%20Rider%202000
1983990,"Knight Rider 2010",https://en.wikipedia.org/wiki/Knight%20Rider%202010
1985184,Baran,https://en.wikipedia.org/wiki/Baran%20%28film%29
1985814,"Bagdad Café",https://en.wikipedia.org/wiki/Bagdad%20Caf%C3%A9
1986010,"Dirty Hands",https://en.wikipedia.org/wiki/Dirty%20Hands
1986156,"Tango & Cash",https://en.wikipedia.org/wiki/Tango%20%26%20Cash
1986380,"Junior Bonner",https://en.wikipedia.org/wiki/Junior%20Bonner
1986557,"Invasion U.S.A.",https://en.wikipedia.org/wiki/Invasion%20U.S.A.%20%281952%20film%29
1987149,"See the Sea",https://en.wikipedia.org/wiki/See%20the%20Sea
1987154,"Le Mans",https://en.wikipedia.org/wiki/Le%20Mans%20%28film%29
1987167,"Petite Princess Yucie",https://en.wikipedia.org/wiki/Petite%20Princess%20Yucie
1988806,Lolita,https://en.wikipedia.org/wiki/Lolita%20%281997%20film%29
1989038,"Aura Battler Dunbine",https://en.wikipedia.org/wiki/Aura%20Battler%20Dunbine
1989045,"Pokémon 4Ever",https://en.wikipedia.org/wiki/Pok%C3%A9mon%204Ever
1989136,"Debutante Detective Corps",https://en.wikipedia.org/wiki/Debutante%20Detective%20Corps
1991057,Lammbock,https://en.wikipedia.org/wiki/Lammbock
1991082,"Rabbit Hole",https://en.wikipedia.org/wiki/Rabbit%20Hole
1991818,"Cry of the City",https://en.wikipedia.org/wiki/Cry%20of%20the%20City
1992647,"Driving Lessons",https://en.wikipedia.org/wiki/Driving%20Lessons
1992837,"The Big Steal",https://en.wikipedia.org/wiki/The%20Big%20Steal
1994205,Slackers,https://en.wikipedia.org/wiki/Slackers%20%28film%29
1994218,Mars,https://en.wikipedia.org/wiki/Mars%20%282004%20film%29
1994507,"They Made Me a Fugitive",https://en.wikipedia.org/wiki/They%20Made%20Me%20a%20Fugitive
1994850,"Three... Extremes",https://en.wikipedia.org/wiki/Three...%20Extremes
1995262,"Zorba the Greek",https://en.wikipedia.org/wiki/Zorba%20the%20Greek
1995696,"Donnie Brasco",https://en.wikipedia.org/wiki/Donnie%20Brasco%20%28film%29
1996350,"The Adventures of Sharkboy and Lavagirl in 3-D",https://en.wikipedia.org/wiki/The%20Adventures%20of%20Sharkboy%20and%20Lavagirl%20in%203-D
1996562,"The Secret Life of Words",https://en.wikipedia.org/wiki/The%20Secret%20Life%20of%20Words
1996624,"Other People's Money",https://en.wikipedia.org/wiki/Other%20People%27s%20Money
1996645,"Old Gringo",https://en.wikipedia.org/wiki/Old%20Gringo
1997163,"The Man Without a Past",https://en.wikipedia.org/wiki/The%20Man%20Without%20a%20Past
1997332,"The Prince and the Showgirl",https://en.wikipedia.org/wiki/The%20Prince%20and%20the%20Showgirl
1997397,"Big Wednesday",https://en.wikipedia.org/wiki/Big%20Wednesday
1997425,"Ladies of the Chorus",https://en.wikipedia.org/wiki/Ladies%20of%20the%20Chorus
1998039,"The Theory of Flight",https://en.wikipedia.org/wiki/The%20Theory%20of%20Flight
1998309,"The Circle",https://en.wikipedia.org/wiki/The%20Circle%20%282000%20film%29
1998991,"The Gathering",https://en.wikipedia.org/wiki/The%20Gathering%20%282003%20film%29
1999677,Wolfen,https://en.wikipedia.org/wiki/Wolfen%20%28film%29
2000074,"Glengarry Glen Ross",https://en.wikipedia.org/wiki/Glengarry%20Glen%20Ross%20%28film%29
2001250,"There's No Business Like Show Business",https://en.wikipedia.org/wiki/There%27s%20No%20Business%20Like%20Show%20Business%20%28film%29
2001301,"The Glass Bottom Boat",https://en.wikipedia.org/wiki/The%20Glass%20Bottom%20Boat
2001394,"Midnight Lace",https://en.wikipedia.org/wiki/Midnight%20Lace
2001498,"Father Goose",https://en.wikipedia.org/wiki/Father%20Goose%20%28film%29
2001717,"The Cutter",https://en.wikipedia.org/wiki/The%20Cutter
2001775,"Legend of Crystania",https://en.wikipedia.org/wiki/Legend%20of%20Crystania
2001887,Duets,https://en.wikipedia.org/wiki/Duets%20%28film%29
2002104,"Halloween II",https://en.wikipedia.org/wiki/Halloween%20II%20%281981%20film%29
2002258,"Halloween 4: The Return of Michael Myers",https://en.wikipedia.org/wiki/Halloween%204%3A%20The%20Return%20of%20Michael%20Myers
2002320,"Halloween 5: The Revenge of Michael Myers",https://en.wikipedia.org/wiki/Halloween%205%3A%20The%20Revenge%20of%20Michael%20Myers
2002403,"Halloween: The Curse of Michael Myers",https://en.wikipedia.org/wiki/Halloween%3A%20The%20Curse%20of%20Michael%20Myers
2003300,"It's a Wonderful World",https://en.wikipedia.org/wiki/It%27s%20a%20Wonderful%20World%20%281939%20film%29
2003410,Shenandoah,https://en.wikipedia.org/wiki/Shenandoah%20%28film%29
2004939,"Glory Road",https://en.wikipedia.org/wiki/Glory%20Road%20%28film%29
2005101,"I've Heard the Mermaids Singing",https://en.wikipedia.org/wiki/I%27ve%20Heard%20the%20Mermaids%20Singing
2005133,Nayakan,https://en.wikipedia.org/wiki/Nayakan%20%281987%20film%29
2005355,"Disturbing Behavior",https://en.wikipedia.org/wiki/Disturbing%20Behavior
2006013,"Super Giant",https://en.wikipedia.org/wiki/Super%20Giant
2006189,"Nightmare Alley",https://en.wikipedia.org/wiki/Nightmare%20Alley%20%28film%29
2006447,"Lists of films",https://en.wikipedia.org/wiki/Lists%20of%20films
2006607,"Green for Danger",https://en.wikipedia.org/wiki/Green%20for%20Danger%20%28film%29
2006632,"Planet Prince",https://en.wikipedia.org/wiki/Planet%20Prince
2008260,Amen.,https://en.wikipedia.org/wiki/Amen.
2008660,"Wicked City",https://en.wikipedia.org/wiki/Wicked%20City%20%281987%20film%29
2008863,Flightplan,https://en.wikipedia.org/wiki/Flightplan
2009257,"House of Bamboo",https://en.wikipedia.org/wiki/House%20of%20Bamboo
2009599,"The Painted Desert",https://en.wikipedia.org/wiki/The%20Painted%20Desert
2009711,"It Came from Outer Space",https://en.wikipedia.org/wiki/It%20Came%20from%20Outer%20Space
2009848,"Cannery Row",https://en.wikipedia.org/wiki/Cannery%20Row%20%28film%29
2009947,"Alice, Sweet Alice",https://en.wikipedia.org/wiki/Alice%2C%20Sweet%20Alice
2010018,"The Sentinel",https://en.wikipedia.org/wiki/The%20Sentinel%20%281977%20film%29
2010173,"Return to the Batcave: The Misadventures of Adam and Burt",https://en.wikipedia.org/wiki/Return%20to%20the%20Batcave%3A%20The%20Misadventures%20of%20Adam%20and%20Burt
2010360,"The Super Inframan",https://en.wikipedia.org/wiki/The%20Super%20Inframan
2010489,"When a Stranger Calls",https://en.wikipedia.org/wiki/When%20a%20Stranger%20Calls%20%281979%20film%29
2010693,"The Mighty Peking Man",https://en.wikipedia.org/wiki/The%20Mighty%20Peking%20Man
2010744,Stealth,https://en.wikipedia.org/wiki/Stealth%20%28film%29
2010815,"How to Make a Monster",https://en.wikipedia.org/wiki/How%20to%20Make%20a%20Monster%20%282001%20film%29
2010889,Housesitter,https://en.wikipedia.org/wiki/Housesitter
2010907,"Blood and Black Lace",https://en.wikipedia.org/wiki/Blood%20and%20Black%20Lace
2011090,"Psycho IV: The Beginning",https://en.wikipedia.org/wiki/Psycho%20IV%3A%20The%20Beginning
2011160,"Odin: Photon Sailer Starlight",https://en.wikipedia.org/wiki/Odin%3A%20Photon%20Sailer%20Starlight
2011391,"The Big Trail",https://en.wikipedia.org/wiki/The%20Big%20Trail
2011605,Falcons,https://en.wikipedia.org/wiki/Falcons%20%28film%29
2011691,"Cold Fever",https://en.wikipedia.org/wiki/Cold%20Fever
2012056,"Rome, Open City",https://en.wikipedia.org/wiki/Rome%2C%20Open%20City
2012192,"Umberto D.",https://en.wikipedia.org/wiki/Umberto%20D.
2012327,"The Little Drummer Girl",https://en.wikipedia.org/wiki/The%20Little%20Drummer%20Girl
2012411,"France Five",https://en.wikipedia.org/wiki/France%20Five
2012442,"Up Close and Personal",https://en.wikipedia.org/wiki/Up%20Close%20and%20Personal%20%28film%29
2013364,"Malibu's Most Wanted",https://en.wikipedia.org/wiki/Malibu%27s%20Most%20Wanted
2014153,"2 Young",https://en.wikipedia.org/wiki/2%20Young
2015119,"Chance Pop Session",https://en.wikipedia.org/wiki/Chance%20Pop%20Session
2015137,"Grrl Power",https://en.wikipedia.org/wiki/Grrl%20Power
2015333,"Nurse Witch Komugi",https://en.wikipedia.org/wiki/Nurse%20Witch%20Komugi
2015616,Birth,https://en.wikipedia.org/wiki/Birth%20%28anime%29
2016055,"At Five in the Afternoon",https://en.wikipedia.org/wiki/At%20Five%20in%20the%20Afternoon
2016191,"Rune Soldier",https://en.wikipedia.org/wiki/Rune%20Soldier
2016333,"BASToF Lemon",https://en.wikipedia.org/wiki/BASToF%20Lemon
2016450,"The Reaping",https://en.wikipedia.org/wiki/The%20Reaping
2016956,"Demetrius and the Gladiators",https://en.wikipedia.org/wiki/Demetrius%20and%20the%20Gladiators
2017072,"Neon Genesis Evangelion: Death & Rebirth",https://en.wikipedia.org/wiki/Neon%20Genesis%20Evangelion%3A%20Death%20%26%20Rebirth
2017208,"Meet the Robinsons",https://en.wikipedia.org/wiki/Meet%20the%20Robinsons
2017211,Bolt,https://en.wikipedia.org/wiki/Bolt%20%282008%20film%29
2017575,"They Call Me Mister Tibbs!",https://en.wikipedia.org/wiki/They%20Call%20Me%20Mister%20Tibbs%21
2018332,"The Street with No Name",https://en.wikipedia.org/wiki/The%20Street%20with%20No%20Name
2018425,"Major Barbara",https://en.wikipedia.org/wiki/Major%20Barbara%20%28film%29
2018791,"The Girl Can't Help It",https://en.wikipedia.org/wiki/The%20Girl%20Can%27t%20Help%20It
2018921,"The First Wives Club",https://en.wikipedia.org/wiki/The%20First%20Wives%20Club
2018960,"The Curse of the Jade Scorpion",https://en.wikipedia.org/wiki/The%20Curse%20of%20the%20Jade%20Scorpion
2019000,"The Real Blonde",https://en.wikipedia.org/wiki/The%20Real%20Blonde
2019025,"Desperately Seeking Susan",https://en.wikipedia.org/wiki/Desperately%20Seeking%20Susan
2019404,"A Face in the Crowd",https://en.wikipedia.org/wiki/A%20Face%20in%20the%20Crowd%20%28film%29
2019849,Supervixens,https://en.wikipedia.org/wiki/Supervixens
2020037,"Tere Naam",https://en.wikipedia.org/wiki/Tere%20Naam
2020117,"The Wild Geese",https://en.wikipedia.org/wiki/The%20Wild%20Geese
2020181,"Elmer's Candid Camera",https://en.wikipedia.org/wiki/Elmer%27s%20Candid%20Camera
2020187,"Common Law Cabin",https://en.wikipedia.org/wiki/Common%20Law%20Cabin
2020210,"Hare-um Scare-um",https://en.wikipedia.org/wiki/Hare-um%20Scare-um
2020220,"Prest-O Change-O",https://en.wikipedia.org/wiki/Prest-O%20Change-O
2020488,Up!,https://en.wikipedia.org/wiki/Up%21%20%281976%20film%29
2020750,"Into the Night",https://en.wikipedia.org/wiki/Into%20the%20Night%20%28film%29
2021218,Safe,https://en.wikipedia.org/wiki/Safe%20%281995%20film%29
2021400,"The 40-Year-Old Virgin",https://en.wikipedia.org/wiki/The%2040-Year-Old%20Virgin
2021700,"Mission: Impossible III",https://en.wikipedia.org/wiki/Mission%3A%20Impossible%20III
2022046,Gravion,https://en.wikipedia.org/wiki/Gravion
2022113,"The Sea Wolves",https://en.wikipedia.org/wiki/The%20Sea%20Wolves
2022395,"The Electric Horseman",https://en.wikipedia.org/wiki/The%20Electric%20Horseman
2022788,"Bionicle 3: Web of Shadows",https://en.wikipedia.org/wiki/Bionicle%203%3A%20Web%20of%20Shadows
2023091,"Molly & Gina",https://en.wikipedia.org/wiki/Molly%20%26%20Gina
2023704,"The Bone Collector",https://en.wikipedia.org/wiki/The%20Bone%20Collector
2023822,"Eden's Bowy",https://en.wikipedia.org/wiki/Eden%27s%20Bowy
2023833,Railroaded!,https://en.wikipedia.org/wiki/Railroaded%21
2024224,Taxman,https://en.wikipedia.org/wiki/Taxman%20%28film%29
2024712,Jommeke,https://en.wikipedia.org/wiki/Jommeke
2025145,"The Revolution Will Not Be Televised",https://en.wikipedia.org/wiki/The%20Revolution%20Will%20Not%20Be%20Televised%20%28film%29
2025204,"The Wrong Box",https://en.wikipedia.org/wiki/The%20Wrong%20Box
2025857,Parineeta,https://en.wikipedia.org/wiki/Parineeta
2025985,Passionada,https://en.wikipedia.org/wiki/Passionada
2026601,"13 Moons",https://en.wikipedia.org/wiki/13%20Moons
2028217,"Inland Empire",https://en.wikipedia.org/wiki/Inland%20Empire%20%28film%29
2028302,"Ginger Snaps Back",https://en.wikipedia.org/wiki/Ginger%20Snaps%20Back
2029175,"The Time Traveler's Wife",https://en.wikipedia.org/wiki/The%20Time%20Traveler%27s%20Wife
2029406,Inseminoid,https://en.wikipedia.org/wiki/Inseminoid
2029825,"X-Men: The Last Stand",https://en.wikipedia.org/wiki/X-Men%3A%20The%20Last%20Stand
2030098,"Raise the Titanic!",https://en.wikipedia.org/wiki/Raise%20the%20Titanic%21
2031886,"The Man Called Flintstone",https://en.wikipedia.org/wiki/The%20Man%20Called%20Flintstone
2032436,"Seems Like Old Times",https://en.wikipedia.org/wiki/Seems%20Like%20Old%20Times%20%28film%29
2032945,"Match Point",https://en.wikipedia.org/wiki/Match%20Point
2034460,"The Bat",https://en.wikipedia.org/wiki/The%20Bat%20%281959%20film%29
2035081,"Dracula Has Risen from the Grave",https://en.wikipedia.org/wiki/Dracula%20Has%20Risen%20from%20the%20Grave
2035109,"Frankenstein Must Be Destroyed",https://en.wikipedia.org/wiki/Frankenstein%20Must%20Be%20Destroyed
2035320,"The Ignorant Fairies",https://en.wikipedia.org/wiki/The%20Ignorant%20Fairies
2037403,"Light of Day",https://en.wikipedia.org/wiki/Light%20of%20Day
2037842,"Harley Davidson and the Marlboro Man",https://en.wikipedia.org/wiki/Harley%20Davidson%20and%20the%20Marlboro%20Man
2037852,"Stealing Harvard",https://en.wikipedia.org/wiki/Stealing%20Harvard
2037975,"Harry and the Hendersons",https://en.wikipedia.org/wiki/Harry%20and%20the%20Hendersons
2037993,"The Great St. Louis Bank Robbery",https://en.wikipedia.org/wiki/The%20Great%20St.%20Louis%20Bank%20Robbery
2038132,"Hum Aapke Hain Koun..!",https://en.wikipedia.org/wiki/Hum%20Aapke%20Hain%20Koun..%21
2038178,"Mujhse Shaadi Karogi",https://en.wikipedia.org/wiki/Mujhse%20Shaadi%20Karogi
2038244,Judwaa,https://en.wikipedia.org/wiki/Judwaa
2038261,"The Hatchet Man",https://en.wikipedia.org/wiki/The%20Hatchet%20Man
2039953,"Hard Rain",https://en.wikipedia.org/wiki/Hard%20Rain%20%28film%29
2040174,"Cry of the Banshee",https://en.wikipedia.org/wiki/Cry%20of%20the%20Banshee
2040613,"Kaiketsu Noutenki",https://en.wikipedia.org/wiki/Kaiketsu%20Noutenki
2040976,"American Pop",https://en.wikipedia.org/wiki/American%20Pop
2041422,"Moonlight Mask",https://en.wikipedia.org/wiki/Moonlight%20Mask
2042539,"The District!",https://en.wikipedia.org/wiki/The%20District%21
2043990,"Spy Hard",https://en.wikipedia.org/wiki/Spy%20Hard
2045037,"Time Changer",https://en.wikipedia.org/wiki/Time%20Changer
2045772,Farewells,https://en.wikipedia.org/wiki/Farewells
2045889,"How to Be Loved",https://en.wikipedia.org/wiki/How%20to%20Be%20Loved
2045991,"Now and Then",https://en.wikipedia.org/wiki/Now%20and%20Then%20%28film%29
2046012,"Creepshow 2",https://en.wikipedia.org/wiki/Creepshow%202
2046252,"Le Samouraï",https://en.wikipedia.org/wiki/Le%20Samoura%C3%AF
2046284,"She's Too Young",https://en.wikipedia.org/wiki/She%27s%20Too%20Young
2046735,"Fatal Instinct",https://en.wikipedia.org/wiki/Fatal%20Instinct
2046787,"Haunted Honeymoon",https://en.wikipedia.org/wiki/Haunted%20Honeymoon
2046815,"Love at First Bite",https://en.wikipedia.org/wiki/Love%20at%20First%20Bite
2047450,"The Revenge",https://en.wikipedia.org/wiki/The%20Revenge%20%28film%29
2048766,"Iron Monkey",https://en.wikipedia.org/wiki/Iron%20Monkey%20%281993%20film%29
2048925,Othello,https://en.wikipedia.org/wiki/Othello%20%281952%20film%29
2049045,"Mr. Arkadin",https://en.wikipedia.org/wiki/Mr.%20Arkadin
2049839,"Princess Raccoon",https://en.wikipedia.org/wiki/Princess%20Raccoon
2050474,Sepet,https://en.wikipedia.org/wiki/Sepet
2051395,"The Hallelujah Trail",https://en.wikipedia.org/wiki/The%20Hallelujah%20Trail
2051594,"The Hourglass Sanatorium",https://en.wikipedia.org/wiki/The%20Hourglass%20Sanatorium
2051678,"Bunty Aur Babli",https://en.wikipedia.org/wiki/Bunty%20Aur%20Babli
2051753,"Stuck on You",https://en.wikipedia.org/wiki/Stuck%20on%20You%20%28film%29
2052143,Titanic,https://en.wikipedia.org/wiki/Titanic%20%281943%20film%29
2052231,Heartburn,https://en.wikipedia.org/wiki/Heartburn%20%28film%29
2052329,"Santa Who?",https://en.wikipedia.org/wiki/Santa%20Who%3F
2052515,"Mr. Vampire",https://en.wikipedia.org/wiki/Mr.%20Vampire
2052646,"Out of Time",https://en.wikipedia.org/wiki/Out%20of%20Time%20%282003%20film%29
2053380,"Scooby-Doo! and the Witch's Ghost",https://en.wikipedia.org/wiki/Scooby-Doo%21%20and%20the%20Witch%27s%20Ghost
2053385,"Heart of Dixie",https://en.wikipedia.org/wiki/Heart%20of%20Dixie
2053414,"Last Night",https://en.wikipedia.org/wiki/Last%20Night%20%281998%20film%29
2055366,"Dracula's Daughter",https://en.wikipedia.org/wiki/Dracula%27s%20Daughter
2055559,Valmont,https://en.wikipedia.org/wiki/Valmont%20%28film%29
2055612,"Last Order: Final Fantasy VII",https://en.wikipedia.org/wiki/Last%20Order%3A%20Final%20Fantasy%20VII
2055701,"Three Seasons",https://en.wikipedia.org/wiki/Three%20Seasons
2055814,"Brute Force",https://en.wikipedia.org/wiki/Brute%20Force%20%281947%20film%29
2056353,Ordet,https://en.wikipedia.org/wiki/Ordet
2056423,"Socrates in Love",https://en.wikipedia.org/wiki/Socrates%20in%20Love
2056428,"A Yank in the R.A.F.",https://en.wikipedia.org/wiki/A%20Yank%20in%20the%20R.A.F.
2056466,"The Animal",https://en.wikipedia.org/wiki/The%20Animal
2056480,"See No Evil, Hear No Evil",https://en.wikipedia.org/wiki/See%20No%20Evil%2C%20Hear%20No%20Evil
2056500,"Running Scared",https://en.wikipedia.org/wiki/Running%20Scared%20%281986%20film%29
2056635,"Lila Says",https://en.wikipedia.org/wiki/Lila%20Says
2057905,"Earth vs. the Flying Saucers",https://en.wikipedia.org/wiki/Earth%20vs.%20the%20Flying%20Saucers
2058218,"The Legend of Billie Jean",https://en.wikipedia.org/wiki/The%20Legend%20of%20Billie%20Jean
2058406,"Up the Creek",https://en.wikipedia.org/wiki/Up%20the%20Creek%20%281984%20film%29
2058829,"Clara's Heart",https://en.wikipedia.org/wiki/Clara%27s%20Heart
2058985,"A Touch of Fever",https://en.wikipedia.org/wiki/A%20Touch%20of%20Fever
2059673,"The Reader",https://en.wikipedia.org/wiki/The%20Reader
2059713,"Cyber Seduction: His Secret Life",https://en.wikipedia.org/wiki/Cyber%20Seduction%3A%20His%20Secret%20Life
2059734,"Silent Warnings",https://en.wikipedia.org/wiki/Silent%20Warnings
2060144,"Adventures of Captain Marvel",https://en.wikipedia.org/wiki/Adventures%20of%20Captain%20Marvel
2060350,"Experiment Perilous",https://en.wikipedia.org/wiki/Experiment%20Perilous
2060421,"Luna Papa",https://en.wikipedia.org/wiki/Luna%20Papa
2060496,"Bio Booster Armor Guyver",https://en.wikipedia.org/wiki/Bio%20Booster%20Armor%20Guyver
2060664,Cornered,https://en.wikipedia.org/wiki/Cornered%20%281945%20film%29
2060829,"One Man Band",https://en.wikipedia.org/wiki/One%20Man%20Band%20%28film%29
2061037,"Raw Deal",https://en.wikipedia.org/wiki/Raw%20Deal%20%281948%20film%29
